algorithm;goal;solved;best_fitness;explored;iterations;time;n;m;parameters
Adaptive Mutation 2021 GA;16;True;16;14809.0;1233;0.2143682800233364;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;137569.0;11463;1.9964445219375195;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;839737.0;69977;12.109814534895122;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;17509.0;1458;0.2547952039167285;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;38209.0;3183;0.5557239821646363;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;29101.0;2424;0.4254425389226526;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;74089.0;6173;1.072708030929789;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;165781.0;13814;2.398996826028452;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;15457.0;1287;0.2242142609320581;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;False;17;982549.0;81878;15.0;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;True;18;94285.0;7856;1.476921448018402;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;True;18;98641.0;8219;1.5144203680101782;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;True;18;333733.0;27810;5.019595467951149;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;True;18;516577.0;43047;7.964498606976122;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;False;17;956557.0;79712;15.0;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;True;18;333769.0;27813;5.1324821980670094;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;True;18;240901.0;20074;3.82727623381652;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;False;17;959317.0;79942;15.0;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
